"Features of cell nuclei in mouse embryos","Tue 11 Jun 2019 13:13:48","","","","","",""
"from Hadjantonakis lab (https://www.nature.com/articles/ncomms13463), postprocessed in https://www.sciencedirect.com/science/article/pii/S0006349518312578","","","","","","",""
"EmbryoID","CentroidX","CentroidY","CentroidZ","Population","DCGNeighborCount","Nanog-ebLogCor","Gata6-ebLogCor"
126,59.651869999999995,82.94536999999998,41.599,"PRE",13.,2.15413596816922,5.20476644866377
126,120.36733,79.89524,41.713,"TE",8.,-2.46235976031938,-0.916928028920932
126,44.78505,84.92018999999999,42.275,"PRE",14.,3.61932314962061,3.83674215585579
126,95.42131,105.33643,42.563,"TE",9.,-2.95193204258861,2.72698244925459
126,100.95608,44.77919,44.807,"TE",8.,-3.59595885433931,0.697047385544094
126,63.40812999999999,42.87469,48.161,"TE",13.,-2.27856808011054,1.44125023438373
126,48.227799999999995,98.68533,44.673,"TE",10.,-0.894025662352003,1.36850532815069
126,102.43572999999999,100.41696,44.411,"TE",10.,-2.36333206722049,1.77929246675032
126,78.39508,111.5744,44.505,"TE",11.,-3.23712555776232,2.27084600110313
126,65.80194,65.99531999999999,48.243,"PRE",16.,-1.1476230013186,5.10524006225982
126,38.2658,68.21919,45.865,"EPI",13.,4.35358699590142,0.824839359205616
126,86.39690999999999,107.42844999999998,47.907,"TE",7.,-3.11455340953845,1.9877245257597
126,56.17688999999999,68.31881,46.238,"EPI",13.,4.0958132697405,2.23637950781678
126,110.19436999999999,70.15592,46.911,"TE",13.,-3.39779091854542,0.90183760106
126,48.76984999999999,80.27614,48.011,"PRE",13.,2.80976011264162,5.73007688714336
126,115.38047,89.28296,49.434,"TE",8.,-3.00467445233507,0.458236054000586
126,37.351639999999996,56.34683,51.11,"EPI",10.,4.01537241286073,-0.000127736693948055
126,70.54561,106.27109999999999,48.062,"TE",10.,-2.66930203907313,3.70234367258033
126,84.87916999999999,41.51224,51.392,"TE",13.,-3.14087990839623,1.08671225742305
126,49.79534999999999,55.637769999999996,53.884,"EPI",12.,3.7942583585102,2.33790053390238
126,54.46283999999999,92.34774,51.191,"EPI",10.,4.24687877449014,1.35924376525623
126,104.6596,94.91734999999998,54.152,"TE",10.,-3.40158796367758,0.396150201951355
126,92.27156,101.37214,53.433,"TE",8.,-2.81025505879221,3.27250664066147
126,64.86434,87.96152999999998,52.451,"TE",14.,2.16052820296523,2.30755622227075
126,78.14603,101.2608,54.349,"TE",14.,-3.15571015197031,2.76461738558818
126,76.22688000000001,72.20106,55.745,"PRE",17.,-1.8558178726775,5.99025508507471
126,64.21681,98.23704,54.443,"TE",11.,-1.46416433407407,3.64696512826566
126,106.39708999999999,58.14878,52.832,"TE",9.,-3.33175379322234,0.977785937715224
126,52.233109999999996,63.14442999999999,55.06,"PRE",12.,2.37709136758392,5.65992218897001
126,114.85014,72.65521,55.945,"TE",11.,-2.92104356871112,1.19903446253541
126,58.79045,81.86419999999998,54.029,"EPI",12.,4.06432699652309,1.77443908443222
126,40.22304,67.09114,58.309,"TE",12.,2.05990057908058,1.59069603485969
126,42.238879999999995,78.05519999999999,58.19,"EPI",10.,4.31479776693027,1.44351811637112
126,96.04832999999999,91.74709,61.438,"TE",14.,-3.40743367494204,1.38172721934167
126,54.12588999999999,74.18173999999999,57.27,"EPI",14.,4.10771320848734,0.738894119398057
126,71.95494,84.47483,59.633,"EPI",14.,3.99426827852638,1.2989569906101
126,48.32449,89.20384999999999,59.693,"TE",12.,1.32626645888334,1.51894845949738
126,75.74928999999999,93.64865999999999,61.164,"TE",7.,-1.46558227601356,1.81765028817098
126,85.52963,96.75446000000001,59.409,"TE",10.,-3.00005434214278,3.80314637255941
126,60.065,40.26992,60.886,"TE",8.,-2.79259423983711,1.18710880429492
126,99.48522,51.14315,60.439,"TE",10.,-3.48297865517901,2.81364280160045
126,58.673249999999996,61.86401999999999,62.943,"EPI",16.,3.88222858751233,1.14558535464875
126,107.10615,68.4155,64.449,"TE",10.,-3.20087628481983,1.25875589142187
126,114.96734,87.04444,61.827,"TE",11.,-3.10230831241993,0.370380576438414
126,89.29175,45.79297,63.16,"TE",6.,-3.21583234449714,3.63821190020232
126,75.5354,64.09667999999999,64.795,"PRE",16.,-2.45070807411632,6.19736135861707
126,93.87133999999999,55.53815,68.549,"TE",9.,-3.47563393350345,1.64143340979275
126,94.87633,81.00864,69.859,"TE",9.,-3.44313382184019,3.35675785493253
126,58.58242,53.96180999999999,70.661,"TE",10.,-0.884678542590143,1.01249514693897
126,95.08435999999999,66.83623,70.896,"TE",10.,-3.22924060269511,2.93002737323988
126,52.130559999999996,75.68776,67.347,"DN",12.,3.74349704168195,1.20799720659144
126,78.8463,45.532199999999996,69.552,"TE",9.,-3.45058227587897,1.75167528971624
126,68.30708999999999,48.99253,68.314,"TE",9.,-3.28867035501201,1.42408085562844
126,82.50294,83.41709999999999,71.612,"TE",12.,-3.17834373277924,0.433460057761512
126,84.10857999999999,71.33085,73.933,"TE",8.,-3.63608808209868,1.93425352465395
126,66.50514,87.64215999999999,70.001,"TE",13.,1.91763887579921,2.32046951153037
126,110.06838,80.82112,72.095,"TE",8.,-4.50008876969833,0.713944973609471
126,73.93854999999999,74.75895,74.298,"TE",12.,-0.25449523251758,1.68492642191709
126,52.687259999999995,74.24033999999999,76.273,"TE",9.,1.97666475920755,1.95195148291482
126,72.07213999999999,56.590019999999996,75.309,"TE",7.,-3.10463084043763,2.13885259227195
126,80.46659,60.90004999999999,77.28,"TE",9.,-3.51380316329076,2.15335088627904
126,67.40465,64.82918,77.803,"TE",9.,1.1960339663389,1.17996759815872
127,45.78711,69.31208,4.3829,"TE",9.,1.25473238738725,3.35617494703338
127,56.1974,73.79791,3.3113,"TE",10.,1.44673958210715,2.98086212311964
127,39.56086,82.73733999999999,3.4335,"TE",11.,1.36497323420438,2.64189294551528
127,53.580909999999996,85.06669,3.5045,"TE",13.,0.968785904044616,1.77349264351608
127,64.27541,60.68616,5.8513,"TE",9.,0.438834212290992,1.63886767510584
127,52.19208999999999,58.93109,6.1729,"TE",10.,0.443330377559875,1.68245430878962
127,34.48903,67.63611999999999,7.718,"TE",13.,0.956122595609983,2.81497851084155
127,70.43133999999999,76.47592999999999,6.9578,"TE",10.,0.912672903676882,3.02095780500274
127,75.39183,64.88192,9.6408,"TE",8.,0.0732988052849977,1.71733032488312
127,64.22267,82.02534999999999,7.9762,"TE",13.,1.0667458100386,3.08822984748341
127,38.18083,81.454,9.2232,"PRE",10.,1.89080298764803,5.64401002986698
127,92.65539,88.89034,8.7243,"TE",9.,1.47443890295878,1.69150233283831
127,45.75195,94.24344999999998,7.9554,"TE",11.,0.821254986017889,2.51680042836392
127,71.82601999999999,97.92352999999999,9.3058,"TE",14.,0.763688160026883,1.44639845065662
127,45.538059999999994,53.84461,10.929,"TE",10.,0.802138999020071,2.8669727364647
127,103.65167999999998,76.77772,9.4507,"TE",9.,0.103718119899723,1.11415174168646
127,79.00744999999999,76.15656,11.701,"TE",13.,1.46377108778003,2.82627171664347
127,32.54058,88.19886,9.8733,"TE",9.,1.5372948529552,1.90355179399082
127,60.96744,92.53818999999999,9.4312,"TE",9.,1.4014313358682,3.04382395418197
127,44.905179999999994,68.0932,11.157,"TE",12.,1.77942514547467,5.42881306509648
127,96.5435,66.59597,12.972,"TE",12.,0.540174214466665,0.737174514693624
127,28.383789,79.90989,12.74,"TE",14.,1.34231924137776,1.74036295047282
127,101.47761999999999,94.55989,15.076,"TE",7.,0.801123391589698,0.79116572325466
127,84.37227999999999,95.53850999999999,14.562,"TE",11.,0.494077071788666,1.66457436590695
127,72.87203,52.99784,14.699,"TE",10.,0.620162459773716,1.82615063665821
127,87.19093999999998,59.22116,15.3,"TE",10.,0.800747938209508,2.24312065697159
127,25.72833,63.346599999999995,15.011,"TE",9.,0.678726991424571,0.772417170571382
127,38.831289999999996,86.92138,13.728,"PRE",13.,2.07662979920167,5.54657544673176
127,52.72534999999999,95.89597,13.426,"TE",8.,0.129782141618757,1.2746161521304
127,41.09032,97.87665,14.647,"TE",11.,0.762393610531949,2.51412727131699
127,20.325996,77.96436999999999,16.244,"TE",11.,0.386036019514598,0.931367556360627
127,44.664919999999995,47.25211,18.137,"TE",9.,1.11640818888555,2.59447246865488
127,33.95577,56.42008,16.955,"TE",12.,2.01181330479448,1.00704747045442
127,42.66959,78.21634999999999,15.001,"PRE",16.,2.87498538422973,5.48206647463845
127,61.66478,46.853629999999995,18.829,"TE",11.,0.270000437696324,1.98792526503526
127,32.45854,96.61675,18.926,"TE",12.,1.18770960730549,2.38240896834419
127,85.76402999999999,72.23621999999999,19.02,"TE",18.,1.20849574612608,2.55715942906159
127,114.40771,82.84282,19.86,"TE",8.,0.483947874015907,2.0755826160637
127,30.81188,45.02824,21.715,"TE",11.,0.416432873094857,1.23359906054046
127,78.7584,48.50908,22.897,"TE",12.,0.355934269384813,1.74873612926793
127,51.11384999999999,52.64037999999999,19.197,"PRE",10.,1.15227857695179,5.56636310928547
127,95.34806,57.52469,19.986,"TE",9.,0.372270628422453,2.13868859314794
127,34.79082,66.33812999999999,20.622,"PRE",16.,2.87533486244783,5.67161970628421
127,47.01478,87.45757,21.964,"PRE",18.,2.8413530568982,5.63459695247404
127,62.81041,97.31701999999999,20.263,"TE",10.,0.605736147733253,2.32850404954832
127,46.434639999999995,60.30819,20.546,"PRE",16.,2.4501644031397,5.21003887694502
127,41.27491,76.8539,24.626,"EPI",15.,5.43760433535086,2.67317039930496
127,71.90513,89.43239,23.964,"TE",16.,0.288818962698486,1.98618584877255
127,115.91958999999999,63.74215,23.917,"TE",8.,0.432487936632889,2.17988684726303
127,54.791,41.553259999999995,26.108,"TE",12.,0.19016722930715,1.903704260775
127,58.599999999999994,64.55669,24.722,"PRE",26.,0.506906881740765,5.33601826815212
127,19.37902,82.40332,24.283,"TE",12.,-0.158906157149728,0.192642151465914
127,54.73826,102.59981,25.151,"TE",12.,0.358336664184667,1.5046006797535
127,53.18536,86.46723,29.505,"PRE",17.,2.917075908995,6.05244163685871
127,69.97133,44.787980000000005,27.175,"TE",11.,0.616020565451304,3.18556939806744
127,88.03771,49.10679999999999,28.898,"TE",11.,0.336366059824188,1.62015419864019
127,124.37264,76.47885999999998,27.905,"TE",7.,1.16880751318977,1.7406047754448
127,105.52102,91.04974999999999,25.664,"TE",12.,1.24998335835336,0.643393127663127
127,90.59267,102.17202999999999,28.11,"TE",10.,0.220642225919383,0.872895344073485
127,63.36711,101.92591,28.276,"TE",12.,0.418491394888714,2.03214075288198
127,45.7373,53.09453,26.508,"PRE",12.,1.90943101341478,5.74830033862764
127,28.411624,91.76174,30.371,"TE",11.,3.60128976608906,1.89120080811543
127,78.1138,88.08458999999999,31.328,"TE",16.,0.206471059905813,0.89349720135691
127,45.25971,43.8035,32.219,"TE",10.,1.10004288871242,2.43026171040292
127,94.49542999999998,55.03419,31.78,"TE",9.,0.174131240146215,1.58884395302649
127,106.82486999999999,60.35507,33.205,"TE",16.,0.0965741886398961,0.223244745581307
127,29.988549999999996,50.58351999999999,31.432,"TE",9.,0.629577870775392,1.0095699220964
127,23.47223,58.66446,32.799,"TE",11.,0.714635659688047,1.25272028566594
127,116.16864,87.8414,33.98,"TE",13.,0.483202284699005,2.39867515269224
127,47.89084999999999,96.60502999999999,32.603,"PRE",12.,2.70309688198603,6.39891270293352
127,64.47758,40.30215,34.398,"TE",10.,0.232547418022824,2.26116713423234
127,52.742929999999994,54.60641,33.517,"PRE",18.,1.15166181626022,6.008742214866
127,43.639419999999994,86.06582,30.58,"EPI",13.,4.87754479807938,2.77961426591158
127,27.057670999999996,72.46769,34.707,"EPI",14.,4.16636435179765,1.72440562850476
127,45.14837,103.08618999999999,40.513,"TE",13.,1.52992709498928,3.04690225838271
127,39.42315,73.08885,32.948,"EPI",14.,5.03802377964758,2.01000594303007
127,41.35401999999999,95.69673,31.348,"PRE",12.,3.18512331603281,6.31533916932055
127,35.35924,59.32663999999999,35.044,"EPI",14.,5.03407893389419,2.0871153213028
127,52.46165,77.86182,32.526,"EPI",16.,4.82064811193521,2.1328703663623
127,89.88360999999999,78.93127,40.936,"TE",13.,0.314753197629459,1.15854712438909
127,36.745129999999996,100.87697,38.972,"TE",10.,2.15925790882346,2.82330208727127
127,53.17071,104.05309,38.671,"TE",11.,1.14388127000975,2.71719953669807
127,81.54776,45.461879999999994,37.87,"TE",9.,0.377306423000541,2.97086430764373
127,16.671407,72.03990999999999,39.057,"TE",10.,-0.306117129506608,0.399077806416891
127,28.39756,83.16511999999999,37.311,"EPI",12.,4.1027986191809,1.23136023603922
127,117.6395,60.80336,38.186,"TE",7.,-0.0539371867254086,1.25189715485098
127,67.01203,99.2684,39.596,"TE",12.,0.561266697331352,2.50304385966942
127,79.00744999999999,49.751400000000004,39.656,"TE",19.,0.110854371824003,2.9306815139459
127,91.20210999999999,47.39861,37.935,"TE",11.,0.330920846226781,2.42199178613071
127,45.77832,60.06207,40.548,"EPI",14.,4.89237091085932,3.22930442880266
127,60.730109999999996,72.04576999999999,42.712,"PRE",21.,0.617299767317156,5.01836407730469
127,87.75935999999999,91.90823999999999,42.102,"TE",10.,-0.499897018298243,0.493111671767003
127,77.46627,100.03605999999999,42.243,"TE",9.,0.191352388289301,0.953608090466292
127,55.94542,42.183209999999995,43.09,"TE",12.,0.246563283390641,3.25358113377684
127,69.97719,43.821079999999995,42.053,"TE",10.,0.402560039870838,3.9700319201682
127,50.864799999999995,60.06207,40.123,"PRE",15.,2.16294225252008,6.21479968171632
127,46.408269999999995,78.26616,39.762,"EPI",14.,5.14031771052557,1.77048498267636
127,44.25179,44.319179999999996,43.628,"TE",13.,1.03335980464198,2.46342927201807
127,59.314919999999994,101.09965,45.894,"TE",9.,0.2503268736123,2.18024738956485
127,46.41705999999999,86.85106,42.234,"EPI",16.,4.36963432656816,2.35221801532173
127,33.18518,95.3715,46.253,"TE",12.,2.81787824980713,2.29722068553189
127,96.74566999999999,55.70809,43.044,"TE",10.,-0.103134920011301,0.733570794558818
127,119.59380999999999,72.62884,48.899,"TE",7.,-0.145009709675841,1.37426910903952
127,54.80565,90.23227999999999,44.157,"PRE",16.,2.0457407850965,6.35782235150895
127,21.706318999999997,67.43101999999999,49.212,"TE",9.,1.15190451632182,1.39348986758409
127,107.33761999999999,56.384919999999994,49.656,"TE",11.,0.00718172755814761,0.811871958759753
127,31.934069999999995,78.15482,47.044,"EPI",13.,4.38601894194662,1.84380140529665
127,48.91928,92.92788,50.884,"EPI",11.,5.39443791586347,3.40704763681784
127,63.99999,46.724709999999995,50.749,"TE",13.,-0.018336050354387,1.93106115808671
127,29.49924,55.590889999999995,50.815,"TE",10.,1.5478293909219,1.5602535340426
127,50.47511,54.978519999999996,50.639,"PRE",13.,1.55591619386234,6.60185692492376
127,50.23778,71.91099,49.05,"EPI",15.,4.57795185524688,2.05601400144851
127,78.04934,44.48912,52.795,"TE",12.,0.66630696031517,3.83380945123147
127,87.50151999999999,49.71917,50.96,"TE",8.,0.114447733772336,1.6877571808196
127,58.73478,62.28301,56.187,"PRE",14.,0.908762465206934,5.49212869654578
127,100.73047,75.40061999999999,53.87,"TE",12.,0.0245989806542799,0.816608605877965
127,90.53114,71.40996,55.653,"TE",9.,0.407515365821972,1.67147418282798
127,109.71385,84.33125999999999,54.718,"TE",7.,0.263245958727858,0.988840423770134
127,34.714639999999996,68.44772999999999,50.558,"EPI",14.,5.07887084415378,2.12697868816464
127,55.505919999999996,46.01565,54.866,"TE",11.,0.770652815611288,4.05821657682629
127,86.09218999999999,57.43386,57.149,"TE",9.,0.431407896488431,1.86134693887
127,45.46480999999999,49.83051,52.961,"TE",9.,1.16874642219171,3.95217857178286
127,32.41166,73.82135,55.201,"EPI",7.,5.02138233192513,2.3215126568832
127,80.65997,86.47601999999999,58.102,"TE",14.,0.354981580398984,1.98157774787316
127,44.11994,80.27614,59.442,"DN",11.,3.72065505132552,1.87812934831045
127,71.22829999999999,96.40285999999999,57.944,"TE",11.,-0.0181567037155037,2.45522200856149
127,56.94454999999999,86.54633999999999,60.646,"PRE",12.,1.84396807191507,6.32895219757497
127,77.26116999999999,57.34596,61.697,"TE",10.,0.593857122770418,2.36549085957929
127,83.86539,66.63699,61.438,"TE",7.,0.480019092062317,1.98957308407453
127,46.115269999999995,95.12538,62.244,"TE",12.,2.58598076552255,3.90600091488905
127,73.51077,49.24744,60.424,"TE",10.,0.203944814322798,1.90201912946692
127,78.1724,76.64294,62.878,"TE",9.,-0.383776084799777,2.13512724684275
127,63.15029,55.555730000000004,63.552,"TE",9.,0.246857103319541,2.87332116637036
127,35.20981,88.27503999999999,60.194,"TE",9.,4.32096780222724,2.4641624182213
127,71.23416,64.91122,64.897,"TE",9.,0.0733470829537248,2.48612531748065
127,68.53563,77.46333999999999,64.856,"TE",10.,0.058079294382908,1.98395995074916
127,55.2012,67.45738999999999,67.533,"TE",14.,1.92420260915747,4.29940642285991
128,57.539339999999996,73.17675,3.8914,"TE",14.,0.907706422345963,2.9551722691015
128,53.94716,84.72973999999999,2.9085,"TE",12.,0.891591833005908,2.14822668329145
128,67.75039,66.00997,6.154,"TE",8.,1.28356767084332,3.76017593393629
128,101.86731,70.11783,6.0959,"TE",11.,0.645908177437035,1.19854365088024
128,95.96922,53.40511,9.0198,"TE",13.,1.42677778710623,1.18930510230884
128,71.04370999999999,56.70429,7.633,"TE",12.,0.667927894269238,3.88086828961672
128,83.58117999999999,60.861959999999996,9.2791,"TE",11.,2.37840279293227,3.37094358053744
128,100.20307,62.20096999999999,8.5106,"TE",9.,1.27387231182419,2.32638912214592
128,76.62828999999999,67.0677,8.0114,"TE",13.,0.984602643903921,4.09670129326885
128,92.89565,68.56492999999999,9.9882,"TE",14.,0.776091860780855,1.45162572937835
128,99.3856,79.05433,9.843,"TE",11.,1.56446210632609,2.00335660766336
128,108.97549,62.19217999999999,9.1882,"TE",10.,1.37139842994391,1.69017678583529
128,77.59812,80.33766999999999,11.951,"TE",16.,0.728094051135561,3.58146211739221
128,114.28757999999999,82.06051,10.021,"TE",9.,3.98839116313643,3.68788220663931
128,108.71178999999998,74.2755,11.243,"TE",14.,2.92956518213868,3.13780640853934
128,69.98891,74.422,9.9883,"TE",11.,0.993889397893863,2.95297755066998
128,45.28315,83.17684,11.13,"TE",13.,3.68252374201874,3.29618937496079
128,107.22041999999999,87.19386999999999,11.305,"TE",10.,1.50413369266833,2.60871282856993
128,42.01326999999999,66.88897,12.77,"TE",10.,2.67646816733995,1.98846015537305
128,97.38148,91.61231,13.406,"TE",10.,0.491102396870687,1.06287983936065
128,59.40282,57.26684999999999,13.433,"TE",10.,1.07346955625825,3.18228372276256
128,48.939789999999995,58.82561,14.512,"TE",10.,2.70567073259577,3.90352304540892
128,84.00603,71.83480999999999,13.702,"TE",12.,0.702527999931968,3.62405544428386
128,69.89222,82.08981,14.086,"TE",8.,0.797353276973898,4.07679159367756
128,119.75496,65.93379,15.729,"TE",7.,0.919885903465381,2.37219525967395
128,50.47804,70.49287,15.347,"PRE",14.,1.70858736327773,5.05492741574931
128,66.13303,65.58219,16.023,"PRE",15.,1.47137204313298,5.68741025396269
128,66.22972,91.21676,16.071,"TE",15.,0.800832347501711,4.37077272550055
128,78.20756,53.36701999999999,17.217,"TE",15.,1.07151677874249,3.08946097292333
128,61.04069,73.79791,15.312,"PRE",14.,1.36026259713245,5.41076802599163
128,86.59322,78.73496,16.89,"TE",13.,1.04342396214609,2.96228718516407
128,67.84121999999999,50.132299999999994,17.43,"TE",11.,0.60029963899852,3.40033409859148
128,88.87568999999999,51.14021999999999,17.683,"TE",11.,1.67972593706161,2.8891062433537
128,121.51002999999999,79.09535,18.36,"TE",6.,1.5023619931436,3.26105111894182
128,84.96121000000001,90.57802,19.432,"TE",13.,1.0238795509701,3.31643245077068
128,97.16172999999999,44.62976,19.292,"TE",8.,1.1613209991348,2.90754747635773
128,75.88114,91.07319,19.82,"TE",12.,1.00029236144662,4.69069856269925
128,109.36810999999999,96.93611999999999,19.097,"TE",8.,1.49337108901805,2.51594650337731
